trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
trip_000586,taxi_8742,2021-06-07T13:00:00,2021-06-07T13:19:39.228640,1179,2.6,16,37,16.0,2.56,0.0,0,18.56,Credit Card,Flash Cab,41.84513190198001,-87.49972545120248,41.69685015691121,-87.95451626917888
trip_000587,taxi_6927,2021-06-12T19:00:00,2021-06-12T19:47:20.142061,2840,4.0,75,62,28.85,6.37,0.0,1,36.22,Credit Card,Blue Ribbon,42.07100755091568,-87.54760316201501,41.83562442797836,-87.49460392106604
trip_000588,taxi_1287,2021-06-06T02:00:00,2021-06-06T02:17:00.111476,1020,3.5,34,21,17.0,2.95,0.0,0,19.95,Credit Card,Yellow Cab,41.63768227243281,-87.6811648256879,41.96596982688679,-87.76409162781651
trip_000589,taxi_7873,2021-06-03T06:00:00,2021-06-03T06:20:28.452703,1228,0.5,46,7,11.54,2.07,0.0,0,13.61,Mobile,City Service,41.86776739793545,-87.30094638421043,41.85831989583588,-87.43684604985697
trip_000590,taxi_3738,2021-06-08T19:00:00,2021-06-08T19:26:23.260732,1583,1.8,70,42,16.5,4.49,0.0,0,20.99,Mobile,City Service,41.71287538417627,-87.49162599034103,41.767513606380675,-87.62246374142143
trip_000591,taxi_3243,2021-06-16T00:00:00,2021-06-16T00:34:53.253502,2093,0.5,67,37,16.59,3.25,0.0,0,19.84,Mobile,Blue Ribbon,41.797196702690336,-87.31327409797437,41.64781748549231,-87.87569903043179
trip_000592,taxi_9612,2021-06-22T11:00:00,2021-06-22T11:36:29.200132,2189,7.4,69,71,32.66,8.7,0.0,0,41.36,Credit Card,Blue Ribbon,41.82629481516494,-87.9888797395434,42.041306846430444,-87.31127219785823
trip_000593,taxi_6940,2021-06-21T11:00:00,2021-06-21T11:36:58.875263,2218,5.2,18,57,27.96,4.6,0.0,0,32.56,Credit Card,Chicago Taxi,42.00815372751703,-87.77636389629718,41.9759369297535,-88.02699237022127
trip_000594,taxi_3332,2021-06-06T01:00:00,2021-06-06T01:20:13.785405,1213,3.0,30,40,17.06,1.92,0.0,0,18.98,Cash,Flash Cab,41.62813095143934,-87.9871160303068,41.96449088199299,-87.4227762215631
trip_000595,taxi_8065,2021-06-04T07:00:00,2021-06-04T07:36:31.559815,2191,5.3,6,26,28.0,4.08,0.0,0,32.08,Credit Card,Yellow Cab,42.02583310899044,-87.63921664599671,41.585559142242744,-87.9548622256009
trip_000596,taxi_5942,2021-06-11T19:00:00,2021-06-11T19:52:19.182775,3139,4.6,2,13,31.83,4.7,0.0,0,36.53,Credit Card,Chicago Taxi,41.6732407119316,-87.32906010627732,41.660869094747014,-87.76877306682313
trip_000597,taxi_5544,2021-06-04T20:00:00,2021-06-04T20:09:04.339800,544,1.5,75,45,9.81,2.36,6.5,0,18.67,Mobile,Flash Cab,42.06308284923718,-87.42535829109816,41.917773857303665,-87.64607261675457
trip_000598,taxi_1229,2021-06-03T21:00:00,2021-06-03T21:08:17.997152,497,5.0,68,28,17.3,1.64,0.0,0,18.94,Cash,City Service,41.653064077652964,-87.44678570308014,41.5525973572146,-87.46972051800081
trip_000599,taxi_8777,2021-06-10T03:00:00,2021-06-10T03:06:44.584830,404,1.1,47,76,7.99,1.59,6.5,2,18.08,Cash,Blue Ribbon,41.95411541890091,-87.96414039623232,42.05084529230665,-87.26495910060636
trip_000600,taxi_4728,2021-06-19T02:00:00,2021-06-19T02:19:04.338394,1144,1.7,53,15,13.86,3.0,0.0,0,16.86,Mobile,Yellow Cab,41.82954101760827,-87.63421793499046,41.84748961223188,-87.76099963364166
trip_000601,taxi_1665,2021-06-13T07:00:00,2021-06-13T08:27:50.502452,5270,11.1,11,42,58.93,17.36,6.5,2,84.79,Credit Card,Yellow Cab,41.78086867012208,-87.68444338679082,41.99170465310815,-87.5003627540101
trip_000602,taxi_7672,2021-06-19T22:00:00,2021-06-19T22:08:37.761355,517,0.5,38,55,7.4,1.92,0.0,0,9.32,Cash,Yellow Cab,42.08685278821465,-87.40805087998106,42.11344920104354,-87.7560468841833
trip_000603,taxi_2723,2021-06-01T13:00:00,2021-06-01T13:08:32.418893,512,0.9,51,57,8.31,1.32,0.0,5,14.63,Credit Card,Yellow Cab,41.621530706331285,-87.73415083050357,41.96702226962398,-87.26794331609177
trip_000604,taxi_4261,2021-06-08T04:00:00,2021-06-08T04:19:59.406138,1199,3.2,44,26,17.35,3.58,0.0,0,20.93,Credit Card,Blue Ribbon,41.6236573006192,-87.37951269492685,41.98512030019958,-87.82718533417692
trip_000605,taxi_7557,2021-06-25T19:00:00,2021-06-25T19:06:39.284160,399,0.5,46,61,6.7,1.53,0.0,2,10.23,Credit Card,Blue Ribbon,42.14251392104268,-87.64086838794417,41.638424459552766,-87.68629220659712
trip_000606,taxi_9147,2021-06-06T05:00:00,2021-06-06T05:44:03.811023,2643,4.7,30,18,29.34,8.37,0.0,0,37.71,Credit Card,Yellow Cab,41.992679013548134,-87.38575002510412,41.84888094519723,-88.02860088961081
trip_000607,taxi_6356,2021-06-08T15:00:00,2021-06-08T15:29:46.454332,1786,2.4,20,39,19.0,0.45,0.0,1,20.45,Credit Card,Chicago Taxi,41.60780017715769,-87.98878619276834,42.00096584790922,-87.43594231312164
trip_000608,taxi_9157,2021-06-20T21:00:00,2021-06-20T21:39:28.720687,2368,0.5,63,65,18.19,2.39,0.0,0,20.58,Mobile,Chicago Taxi,41.756169389826724,-87.3622621504037,41.87797202028783,-87.28793560407183
trip_000609,taxi_7285,2021-06-02T08:00:00,2021-06-02T08:18:37.966265,1117,0.9,58,41,11.72,3.04,0.0,1,15.76,Credit Card,Blue Ribbon,41.8257937432944,-88.02371216310937,41.88399993028974,-87.36171143782508
trip_000610,taxi_9052,2021-06-13T22:00:00,2021-06-13T22:08:49.046303,529,2.6,56,18,12.1,2.71,0.0,5,19.81,Mobile,Blue Ribbon,41.84247295601969,-87.96249440569369,41.95501474808404,-87.52193712858092
trip_000611,taxi_8697,2021-06-30T05:00:00,2021-06-30T05:07:07.282891,427,0.5,61,72,6.87,1.01,0.0,2,9.88,Cash,Chicago Taxi,41.58344227548563,-87.83928721252269,41.904627071190795,-87.74776183595098
trip_000612,taxi_6250,2021-06-29T20:00:00,2021-06-29T20:13:33.145034,813,4.6,8,4,18.31,2.82,0.0,0,21.13,Credit Card,Yellow Cab,41.62691883818925,-87.75687192470505,42.035732056537526,-87.58282641752423
trip_000613,taxi_2594,2021-06-27T16:00:00,2021-06-27T16:26:03.727591,1563,0.5,55,45,13.5,3.77,0.0,0,17.27,Mobile,Blue Ribbon,41.76076155628167,-87.52100799534185,41.6985683585761,-87.53153374009074
trip_000614,taxi_2073,2021-06-26T06:00:00,2021-06-26T06:41:50.003814,2510,5.0,40,15,29.12,5.19,6.5,0,40.81,Mobile,Flash Cab,41.561827194117384,-87.78910652972831,41.82654563184575,-87.35930518256144
trip_000615,taxi_5368,2021-06-25T05:00:00,2021-06-25T05:25:06.612452,1506,3.3,3,61,19.36,2.26,0.0,2,23.62,Credit Card,Yellow Cab,42.141458868905225,-87.74780992525606,41.784180474232535,-87.5919690841572
trip_000616,taxi_4373,2021-06-21T20:00:00,2021-06-21T20:12:51.836036,771,0.5,44,64,8.88,1.74,6.5,0,17.12,Credit Card,City Service,41.64997633076382,-87.81038328192632,42.13165665165778,-87.8885930985394
trip_000617,taxi_4507,2021-06-28T02:00:00,2021-06-28T02:08:50.673829,530,0.5,37,34,7.47,1.66,0.0,0,9.13,Credit Card,City Service,42.147736616016275,-87.72837811824917,41.68553158622044,-87.45568957949912
trip_000618,taxi_2552,2021-06-04T22:00:00,2021-06-04T22:41:17.108895,2477,5.9,76,44,30.91,2.24,0.0,5,38.15,Mobile,Yellow Cab,41.889856976872025,-87.62514907434424,41.8062635341722,-87.77214681031911
trip_000619,taxi_9268,2021-06-04T06:00:00,2021-06-04T06:28:41.594842,1721,0.5,39,56,14.42,2.74,0.0,5,22.16,Credit Card,City Service,41.6700461912795,-87.72815923541032,41.92497832558469,-87.68741711573864
trip_000620,taxi_9457,2021-06-24T08:00:00,2021-06-24T08:09:46.890312,586,2.0,24,74,11.19,2.17,0.0,0,13.36,Credit Card,Flash Cab,41.94648372961037,-87.39087360058899,42.1128617963223,-87.83565123714708
trip_000621,taxi_8106,2021-06-28T05:00:00,2021-06-28T05:45:59.435119,2759,6.0,73,8,32.95,7.69,0.0,2,42.64,Credit Card,Flash Cab,41.768564801495465,-87.93180504894035,41.64028359240189,-87.50175469061416
trip_000622,taxi_6220,2021-06-13T19:00:00,2021-06-13T19:26:52.295621,1612,3.5,9,27,20.55,3.3,0.0,1,24.85,Credit Card,City Service,42.044226422699,-87.53316587710033,41.703867980928074,-87.5690141842596
trip_000623,taxi_3456,2021-06-18T07:00:00,2021-06-18T07:27:13.061061,1633,0.8,25,4,14.55,2.79,0.0,0,17.34,Cash,City Service,41.82849582054637,-87.60213999157374,41.811679746607034,-87.53246235903707
trip_000624,taxi_5468,2021-06-02T13:00:00,2021-06-02T13:16:50.997268,1010,3.9,18,4,17.92,3.05,0.0,0,20.97,Mobile,City Service,41.945202427584114,-87.90921182248418,42.06151261050507,-87.27897048757987
trip_000625,taxi_2375,2021-06-21T17:00:00,2021-06-21T17:20:49.304279,1249,2.6,41,39,16.36,2.86,0.0,0,19.22,Credit Card,Blue Ribbon,42.088063946500874,-87.5126623412524,42.081431611285986,-87.73248395953678
trip_000626,taxi_9196,2021-06-06T23:00:00,2021-06-06T23:07:20.812560,440,0.5,16,67,6.95,1.2,0.0,0,8.15,Credit Card,Chicago Taxi,41.70108483506643,-87.34234811013789,41.692846113144554,-87.95217853323705
trip_000627,taxi_7388,2021-06-14T08:00:00,2021-06-14T08:31:56.045940,1916,2.7,31,55,20.61,4.41,0.0,0,25.02,Cash,Flash Cab,41.61408840794186,-87.87871308940696,41.71472840058569,-87.72329955545482
trip_000628,taxi_9740,2021-06-26T03:00:00,2021-06-26T03:44:05.204755,2645,5.4,48,15,30.91,4.92,0.0,0,35.83,Mobile,Chicago Taxi,41.80426878992403,-87.50380924197229,42.127989203979375,-87.34645316729383
trip_000629,taxi_7025,2021-06-07T04:00:00,2021-06-07T04:33:02.722670,1982,5.1,40,3,26.25,3.62,0.0,0,29.87,Credit Card,Yellow Cab,42.05488377991073,-87.52022125244773,42.11450896585586,-87.49745403577414
trip_000630,taxi_7302,2021-06-29T15:00:00,2021-06-29T15:11:36.742893,696,1.9,40,47,11.58,3.79,0.0,0,15.37,Credit Card,Chicago Taxi,42.07017176107935,-87.36388228868006,41.78308260891378,-87.3221687200025
trip_000631,taxi_2478,2021-06-17T18:00:00,2021-06-17T18:07:01.820786,421,0.5,31,39,6.84,1.07,0.0,0,7.91,Cash,Flash Cab,42.099534480745405,-87.54491783787499,42.07768034851066,-87.43660727951271
trip_000632,taxi_2312,2021-06-18T08:00:00,2021-06-18T08:23:14.631420,1394,0.5,63,61,12.51,1.18,0.0,0,13.69,Credit Card,City Service,41.98043161074385,-87.3485910182086,42.04214478627024,-87.39047930741106
trip_000633,taxi_2087,2021-06-30T19:00:00,2021-06-30T19:32:11.317467,1931,4.1,46,54,23.69,5.97,0.0,0,29.66,Credit Card,Chicago Taxi,41.99267131236241,-87.68739059749122,41.56641053600002,-88.00832094167845
trip_000634,taxi_8264,2021-06-28T08:00:00,2021-06-28T08:22:59.383968,1379,2.1,18,1,16.0,2.66,6.5,0,25.16,Credit Card,Flash Cab,41.92697776394582,-87.79902255787964,41.59933923085404,-87.92374204844474
trip_000635,taxi_3131,2021-06-23T00:00:00,2021-06-23T00:36:39.228283,2199,3.8,77,53,24.7,3.52,6.5,5,39.72,Mobile,Blue Ribbon,41.837019287974414,-87.46186231295164,41.706407927752196,-87.50002650265085
trip_000636,taxi_2382,2021-06-14T23:00:00,2021-06-15T00:52:47.865731,6767,11.4,54,48,68.42,18.68,0.0,0,87.1,Cash,Blue Ribbon,42.07583400775784,-87.29419427612616,42.08060485826608,-87.8704102932171
trip_000637,taxi_4747,2021-06-01T23:00:00,2021-06-01T23:06:18.907479,378,1.3,12,60,8.45,2.31,6.5,2,19.26,Cash,City Service,41.97075669252201,-87.91499523490798,41.79062094666662,-87.70687730550533
trip_000638,taxi_7028,2021-06-12T02:00:00,2021-06-12T02:07:26.510313,446,2.7,22,73,11.92,2.62,0.0,0,14.54,Credit Card,Yellow Cab,41.981150054302084,-87.70187301174785,42.101993429340205,-87.68703370793308
trip_000639,taxi_4677,2021-06-29T17:00:00,2021-06-29T17:47:14.148445,2834,6.0,27,25,33.35,13.17,0.0,1,47.52,Mobile,City Service,41.99786581766979,-87.74434118789316,41.8087851532832,-87.884715237617
trip_000640,taxi_4102,2021-06-10T04:00:00,2021-06-10T04:16:15.442851,975,0.5,54,24,10.07,0.34,6.5,0,16.91,Credit Card,Flash Cab,41.56726386974838,-87.26909746967674,41.69129137523925,-87.68921864684029
trip_000641,taxi_8506,2021-06-11T14:00:00,2021-06-11T14:34:44.025510,2084,5.2,11,2,27.21,5.4,0.0,0,32.61,Credit Card,Flash Cab,42.072866085126606,-87.27048065845356,41.78853282937491,-87.88022586874166
trip_000642,taxi_5198,2021-06-17T08:00:00,2021-06-17T08:16:43.047029,1003,4.9,10,13,20.12,5.74,0.0,5,30.86,Credit Card,Yellow Cab,41.58126756697683,-87.30514831402994,41.832559454030815,-87.76655865313566
trip_000643,taxi_1745,2021-06-26T20:00:00,2021-06-26T20:22:54.895357,1374,0.5,1,33,12.4,3.01,0.0,5,20.41,Credit Card,Chicago Taxi,41.77856260524321,-87.2679809010345,41.95275721268759,-87.94420939702954
trip_000644,taxi_3938,2021-06-24T20:00:00,2021-06-24T20:19:21.822716,1161,1.4,34,22,13.28,1.49,0.0,0,14.77,Credit Card,Blue Ribbon,42.10819616469373,-87.34768259842346,41.629151720209336,-87.7961460905656
trip_000645,taxi_5266,2021-06-23T15:00:00,2021-06-23T15:18:22.536730,1102,2.7,15,41,15.73,3.01,0.0,1,19.74,Credit Card,Flash Cab,41.849526370488164,-87.27130280831574,41.71860038972418,-87.7615262333975
trip_000646,taxi_5321,2021-06-19T08:00:00,2021-06-19T08:23:21.503669,1401,2.4,67,41,16.88,5.33,0.0,0,22.21,Credit Card,Flash Cab,41.73932575167806,-87.25434794729189,42.00820524819218,-87.9289882030745
trip_000647,taxi_1871,2021-06-29T01:00:00,2021-06-29T01:25:06.487470,1506,2.3,25,20,17.21,2.84,0.0,5,25.05,Credit Card,Flash Cab,41.659884792726615,-87.67380197489129,41.648132974085044,-87.67629372813445
trip_000648,taxi_8233,2021-06-05T22:00:00,2021-06-05T22:13:59.024113,839,0.5,46,72,9.27,1.64,0.0,1,11.91,Credit Card,Blue Ribbon,41.845793130006605,-87.37332931924007,42.07012758023167,-87.95107661277292
trip_000649,taxi_3959,2021-06-04T23:00:00,2021-06-04T23:08:01.021093,481,0.5,22,66,7.18,0.1,0.0,0,7.28,Mobile,Chicago Taxi,42.08453671334597,-87.58145807854893,41.900128434589526,-87.27269811627791
trip_000650,taxi_7822,2021-06-23T10:00:00,2021-06-23T10:09:21.933061,561,0.5,10,32,7.65,1.84,0.0,2,11.49,Credit Card,Yellow Cab,42.08242061881121,-88.02923026511502,41.95878740689755,-87.50548847244984
trip_000651,taxi_2737,2021-06-17T19:00:00,2021-06-17T19:09:38.307238,578,0.6,42,20,7.87,1.42,0.0,0,9.29,Credit Card,Yellow Cab,41.826139908272175,-87.48383467996396,41.83791305625762,-87.5473146083641
trip_000652,taxi_1095,2021-06-12T11:00:00,2021-06-12T11:05:09.232263,309,0.5,43,6,6.18,0.74,6.5,2,15.42,Credit Card,Blue Ribbon,41.74494928098061,-87.4647638261329,41.99059173572158,-87.28407777668815
trip_000653,taxi_1797,2021-06-25T06:00:00,2021-06-25T06:37:26.940731,2246,4.7,37,42,26.94,10.73,0.0,0,37.67,Credit Card,Yellow Cab,41.87829373308376,-87.56816677819855,41.60553060650315,-87.84586887849564
trip_000654,taxi_1336,2021-06-11T05:00:00,2021-06-11T05:11:56.899508,716,0.9,27,21,9.4,2.2,0.0,1,12.6,Credit Card,Blue Ribbon,41.72096153339968,-87.4479531469677,41.94243857929469,-87.9535184127179
trip_000655,taxi_6080,2021-06-21T22:00:00,2021-06-21T22:06:49.345212,409,0.5,17,46,6.76,1.36,6.5,1,15.62,Credit Card,City Service,41.85759193539562,-87.65830157133674,42.08124782318513,-87.66884825069619
trip_000656,taxi_2478,2021-06-25T00:00:00,2021-06-25T00:13:28.152933,808,3.5,55,48,15.84,2.88,0.0,2,20.72,Credit Card,Flash Cab,41.810463553506224,-87.70918632094296,41.57426285377149,-87.77660412208276
trip_000657,taxi_3540,2021-06-20T18:00:00,2021-06-20T18:18:36.387510,1116,1.1,64,68,12.15,1.55,0.0,5,18.7,Credit Card,Yellow Cab,41.72442181468704,-87.70011558485518,42.09432462663149,-87.66791090786224
trip_000658,taxi_5921,2021-06-07T08:00:00,2021-06-07T08:15:02.191638,902,0.5,32,67,9.64,0.51,6.5,0,16.65,Credit Card,City Service,41.89112141153691,-87.60920453622025,42.100381207667716,-87.63926838572245
trip_000659,taxi_2548,2021-06-22T18:00:00,2021-06-22T18:52:38.096859,3158,6.8,60,73,36.99,11.19,0.0,1,49.18,Mobile,City Service,41.702916122610425,-87.98458435077282,41.85206674046637,-87.95885160720042
trip_000660,taxi_3985,2021-06-29T05:00:00,2021-06-29T05:12:24.185988,744,0.5,51,6,8.72,1.67,0.0,1,11.39,Credit Card,Blue Ribbon,42.0760532082813,-87.81188198736939,41.90232503290815,-87.68600148107198
trip_000661,taxi_5342,2021-06-29T14:00:00,2021-06-29T14:10:57.452188,657,1.4,44,24,10.2,1.33,0.0,1,12.53,Cash,Flash Cab,41.59693231767578,-87.26425104973285,41.705590603671745,-87.51127299006981
trip_000662,taxi_1095,2021-06-19T12:00:00,2021-06-19T12:28:12.291319,1692,2.3,51,15,18.26,1.98,0.0,2,22.24,Credit Card,Flash Cab,41.943480583178044,-87.68186958615895,41.79305495859138,-87.52382632514356
trip_000663,taxi_5961,2021-06-26T16:00:00,2021-06-26T16:17:11.089063,1031,0.5,47,51,10.39,1.62,0.0,5,17.01,Mobile,Yellow Cab,41.62505369395814,-88.03889926558256,41.61714750148044,-88.03729180278759
trip_000664,taxi_8882,2021-06-09T00:00:00,2021-06-09T00:15:51.497597,951,1.3,19,31,11.78,2.19,0.0,0,13.97,Credit Card,Chicago Taxi,41.66454867163044,-87.80926570433544,41.82805533326342,-87.67080872999502
trip_000665,taxi_3497,2021-06-01T22:00:00,2021-06-01T22:06:40.292755,400,1.7,57,63,9.39,1.56,0.0,0,10.95,Credit Card,Yellow Cab,42.065877867264376,-87.58181898449284,41.67080305201485,-87.59445563060373
trip_000666,taxi_1129,2021-06-17T17:00:00,2021-06-17T17:27:05.215967,1625,0.5,14,56,13.92,4.08,0.0,0,18.0,Credit Card,Blue Ribbon,41.9922469880223,-87.57332835953785,41.88258271514934,-87.8173803744494
trip_000667,taxi_9410,2021-06-21T19:00:00,2021-06-21T19:23:00.680374,1380,2.7,76,63,17.41,4.19,0.0,1,22.6,Cash,Yellow Cab,41.866985285367164,-87.7123963619685,41.73951009014214,-87.99919154484363
trip_000668,taxi_2915,2021-06-28T15:00:00,2021-06-28T15:46:22.900936,2782,3.4,64,45,27.16,5.67,0.0,1,33.83,Credit Card,Blue Ribbon,41.56248415482641,-87.81959137483712,41.66532077850062,-87.77492208815748
trip_000669,taxi_6556,2021-06-10T21:00:00,2021-06-10T21:51:32.908939,3092,5.3,60,17,33.15,3.99,0.0,2,39.14,Mobile,Blue Ribbon,42.12588202096609,-87.38353540336372,41.9538643761836,-87.46233229422417
trip_000670,taxi_4394,2021-06-21T03:00:00,2021-06-21T03:08:03.973212,483,0.7,37,12,7.74,1.26,0.0,0,9.0,Credit Card,Flash Cab,41.653974662122806,-87.92494872447402,41.84531144097851,-87.41521403541574
trip_000671,taxi_4431,2021-06-22T01:00:00,2021-06-22T01:11:59.538263,719,6.6,72,7,22.2,3.13,0.0,0,25.33,Credit Card,City Service,42.0785436641908,-87.76436490013047,41.64516327906273,-87.38764104926908
trip_000672,taxi_6533,2021-06-22T11:00:00,2021-06-22T11:05:53.669360,353,0.9,56,15,7.36,0.72,0.0,0,8.08,Credit Card,Flash Cab,41.622412819692414,-87.87072348900816,41.70469328460245,-87.77774062880943
trip_000673,taxi_5382,2021-06-16T03:00:00,2021-06-16T03:13:24.391219,804,3.1,20,66,14.81,4.19,0.0,0,19.0,Credit Card,Yellow Cab,41.973842950390676,-87.30869432123741,41.81269602387691,-87.68429148815486
trip_000674,taxi_2669,2021-06-05T17:00:00,2021-06-05T17:42:21.884279,2541,2.9,72,6,24.7,7.95,0.0,0,32.65,Credit Card,Yellow Cab,41.650227778985766,-87.95555251913746,41.67323173691773,-87.760689251679
trip_000675,taxi_9288,2021-06-13T11:00:00,2021-06-13T11:27:21.231649,1641,0.8,64,13,14.73,1.36,0.0,5,21.09,Cash,City Service,41.75076451518757,-87.9397820286573,42.059157055028784,-87.69871323126772
trip_000676,taxi_8760,2021-06-18T17:00:00,2021-06-18T17:36:06.992179,2166,6.4,44,37,30.28,4.84,0.0,0,35.12,Credit Card,Flash Cab,41.60114031701989,-87.75205091407777,42.00290712750707,-87.76148527485466
trip_000677,taxi_9677,2021-06-29T08:00:00,2021-06-29T08:39:34.016921,2374,0.5,54,30,18.22,2.27,0.0,0,20.49,Cash,Blue Ribbon,41.79804565124819,-87.72255254448613,41.82525183834959,-87.36808761646655
trip_000678,taxi_8251,2021-06-30T02:00:00,2021-06-30T02:22:27.299316,1347,4.9,19,2,22.03,1.04,0.0,0,23.07,Credit Card,Yellow Cab,41.60086692871885,-87.79815634249657,42.13916695463228,-87.91854025462823
trip_000679,taxi_3473,2021-06-03T14:00:00,2021-06-03T14:29:27.321447,1767,1.0,74,8,15.75,4.7,0.0,1,21.45,Credit Card,City Service,41.801583178648364,-87.34137371968704,41.9704742366982,-87.35116290864752
trip_000680,taxi_5583,2021-06-14T09:00:00,2021-06-14T09:08:39.064591,519,0.5,68,19,7.4,1.2,0.0,0,8.6,Credit Card,Blue Ribbon,41.936327608846725,-87.33993619355903,41.924615808375215,-87.5554500302551
trip_000681,taxi_7627,2021-06-19T20:00:00,2021-06-19T20:49:09.788929,2949,3.0,26,39,27.18,3.96,0.0,5,36.14,Credit Card,Yellow Cab,41.87246009558958,-87.73800516888441,41.981328323811525,-87.34609950705764
trip_000682,taxi_4501,2021-06-23T04:00:00,2021-06-23T04:05:30.932585,330,3.2,12,66,12.32,3.59,0.0,2,17.91,Credit Card,City Service,41.862801519069265,-87.44436294057557,41.64601640413741,-88.02768701976348
trip_000683,taxi_4954,2021-06-24T00:00:00,2021-06-24T00:13:19.717521,799,1.0,39,55,10.24,1.26,0.0,2,13.5,Credit Card,Yellow Cab,41.98919169929599,-87.37673324720276,41.705853874804035,-87.64400049832778
trip_000684,taxi_3043,2021-06-06T06:00:00,2021-06-06T06:12:27.395671,747,3.2,58,39,14.75,4.56,6.5,0,25.81,Credit Card,Yellow Cab,41.82188829633138,-87.2636395499939,42.03323253726553,-87.2587999368811
trip_000685,taxi_9737,2021-06-25T03:00:00,2021-06-25T03:14:04.188824,844,5.2,77,30,19.85,2.84,6.5,5,34.19,Mobile,City Service,41.72072129696722,-87.42216858974052,41.978912680921404,-87.51205295836944
trip_000686,taxi_5057,2021-06-17T02:00:00,2021-06-17T02:08:01.759299,481,0.5,14,42,7.19,1.29,6.5,2,16.98,Credit Card,Chicago Taxi,41.665533157391145,-87.42716039203843,41.82258575453455,-87.93275739722466
trip_000687,taxi_2511,2021-06-19T03:00:00,2021-06-19T03:19:04.940843,1144,1.7,8,55,13.76,2.93,0.0,1,17.69,Cash,Blue Ribbon,41.67887064119949,-87.98754184621994,41.956093465654206,-87.72779703385687
trip_000688,taxi_5320,2021-06-24T20:00:00,2021-06-24T20:05:47.732065,347,0.5,75,64,6.4,0.96,0.0,2,9.36,Credit Card,Blue Ribbon,41.96341071694062,-87.29174397295988,41.98903017628166,-87.71646211848372
trip_000689,taxi_3082,2021-06-07T22:00:00,2021-06-07T22:08:29.259689,509,0.5,63,59,7.35,1.11,0.0,0,8.46,Cash,Chicago Taxi,42.06796299455676,-87.95555347386319,41.677585523376315,-87.67131555060979
trip_000690,taxi_2945,2021-06-07T16:00:00,2021-06-07T16:51:04.100723,3064,6.5,53,15,35.75,5.48,0.0,2,43.23,Credit Card,City Service,41.89305885265585,-88.01777428673043,41.64198270641748,-87.75282611665175
trip_000691,taxi_8961,2021-06-16T23:00:00,2021-06-16T23:23:28.410145,1408,0.5,4,19,12.59,0.77,0.0,0,13.36,Cash,Chicago Taxi,41.803054180958796,-87.30054347578137,41.733098378281554,-87.82321416011106
